"teilnehmer_id","gruppe","alter","geschlecht","ohrenkrankheiten","ohrenkrankheiten_welche","arbeitsplatz_laut","bueromaschinen","haushaltsgeraete","baumaschinen","noise_cancelling","anstrengung","schwierige_aufgaben","brummen_einfluss","brummen_hinsicht","gefuehl_langsamer","gefuehl_fehler","lautstaerke","bewusst_wahrgenommen","strategie","block","trial_in_block","trial_global","suchtyp","audio","zeit_ms","richtig"
"ID-YEMO-OGBK","B","87","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","6","56","attentiv","ohne_netzbrummen","2491","1"
"ID-YEMO-OGBK","B","88","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","7","57","attentiv","ohne_netzbrummen","1531","1"
"ID-YEMO-OGBK","B","89","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","8","58","attentiv","ohne_netzbrummen","1143","1"
"ID-YEMO-OGBK","B","90","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","9","59","attentiv","ohne_netzbrummen","1559","1"
"ID-YEMO-OGBK","B","91","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","10","60","attentiv","ohne_netzbrummen","4556","1"
"ID-YEMO-OGBK","B","92","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","1","61","attentiv","mit_netzbrummen","7082","1"
"ID-YEMO-OGBK","B","93","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","2","62","attentiv","mit_netzbrummen","1034","1"
"ID-YEMO-OGBK","B","94","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","3","63","attentiv","mit_netzbrummen","3371","1"
"ID-YEMO-OGBK","B","95","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","4","64","attentiv","mit_netzbrummen","4745","1"
"ID-YEMO-OGBK","B","96","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","5","65","attentiv","mit_netzbrummen","1515","1"
"ID-YEMO-OGBK","B","97","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","6","66","attentiv","mit_netzbrummen","1600","1"
"ID-YEMO-OGBK","B","98","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","7","67","attentiv","mit_netzbrummen","5633","1"
"ID-YEMO-OGBK","B","99","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","8","68","attentiv","mit_netzbrummen","2488","1"
"ID-YEMO-OGBK","B","100","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","9","69","attentiv","mit_netzbrummen","3064","1"
"ID-YEMO-OGBK","B","101","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","7","10","70","attentiv","mit_netzbrummen","1901","1"
"ID-YEMO-OGBK","B","102","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","1","71","attentiv","mit_netzbrummen","2159","1"
"ID-YEMO-OGBK","B","103","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","2","72","attentiv","mit_netzbrummen","6555","1"
"ID-YEMO-OGBK","B","104","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","3","73","attentiv","mit_netzbrummen","3739","1"
"ID-YEMO-OGBK","B","105","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","4","74","attentiv","mit_netzbrummen","4850","1"
"ID-YEMO-OGBK","B","106","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","5","75","attentiv","mit_netzbrummen","3670","1"
"ID-YEMO-OGBK","B","107","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","6","76","attentiv","mit_netzbrummen","2718","1"
"ID-YEMO-OGBK","B","108","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","7","77","attentiv","mit_netzbrummen","3874","1"
"ID-YEMO-OGBK","B","109","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","8","78","attentiv","mit_netzbrummen","3720","1"
"ID-YEMO-OGBK","B","110","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","9","79","attentiv","mit_netzbrummen","10117","1"
"ID-YEMO-OGBK","B","111","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","8","10","80","attentiv","mit_netzbrummen","2767","1"
